Date,AI_Tech_Index,AI_Tech_Index_Return,VIX,NASDAQ,SP500,Yield_Curve_Slope,Dollar_Strength,Bitcoin,Semiconductor_ETF,AI_Robotics_ETF,Cybersecurity_ETF,Treasury_10Y,Oil_WTI,Gold,Crypto_Tech_Corr_20d,Vol_of_Vol_Ratio,Semi_vs_Tech_Ratio,NASDAQ_Momentum,High_Volatility_Regime,Credit_Spread_Proxy,Pandemic_Period,AI_Boom_Period,Fed_Hike_Period,Tech_Bear_2022,Banking_Crisis_2023,Month,Quarter,Day_of_Week
2024-04-02,215.58444849650064,-0.7555546961404924,14.609999656677246,16240.4501953125,5205.81005859375,-0.8480000495910645,,65446.97265625,224.01710510253903,30.93076705932617,63.6667366027832,4.364999771118164,85.1500015258789,2261.0,,5.6646135579069945,1.0937980546866806,,0,0.8137502000355501,0,1,0,0,0,4,2,1
2024-04-03,215.51885843276978,-0.0304243020256334,14.329999923706056,16277.4599609375,5211.490234375,-0.8550000190734863,,65980.8125,224.91314697265625,30.97061538696289,63.65675735473633,4.355000019073486,85.43000030517578,2294.39990234375,,5.658060171858368,1.0952607089709916,,0,0.8145619378456791,0,1,0,0,0,4,2,2
2024-04-04,212.4062525431315,-1.444238296487288,16.350000381469727,16049.080078125,5147.2099609375,-0.8940000534057617,,68508.84375,218.91970825195312,30.45261001586914,62.74808120727539,4.309000015258789,86.58999633789062,2288.800048828125,,5.507033566652034,1.0832060027841337,,0,0.8081306261693205,0,1,0,0,0,4,2,3
2024-04-05,217.04659271240234,2.184653282901161,16.030000686645508,16248.51953125,5204.33984375,-0.8370003700256348,,67837.640625,221.65756225585935,30.58211326599121,63.44706344604492,4.377999782562256,86.91000366210938,2325.699951171875,,5.65065489401484,1.0843215841990932,,0,0.8187915594044761,0,1,0,0,0,4,2,4
2024-04-08,216.70423380533853,-0.15773521380151312,15.1899995803833,16253.9599609375,5202.39013671875,-0.7990002632141113,,71631.359375,222.07571411132807,30.65184211730957,63.387149810791016,4.423999786376953,86.43000030517578,2331.699951171875,,5.678736308039701,1.0876315116108055,,0,0.8208000109955125,0,1,0,0,0,4,2,0
2024-04-09,217.27561553319296,0.26366892691525035,14.979999542236328,16306.6396484375,5209.91015625,-0.8539996147155762,,69139.015625,223.1111297607422,30.900882720947266,63.80653762817383,4.366000175476074,85.2300033569336,2343.5,,5.63751665746946,1.0872192828884923,,0,0.8149252696618224,0,1,0,0,0,4,2,1
2024-04-10,215.13502868016562,-0.9851942417810511,15.800000190734863,16170.3603515625,5160.64013671875,-0.6830000877380371,,70587.8828125,221.1697235107422,30.43268585205078,63.34720230102539,4.559999942779541,86.20999908447266,2329.60009765625,,5.80759500180504,1.091131347499407,,0,0.8257389916796062,0,1,0,0,0,4,2,2
2024-04-11,217.21261850992838,0.9657143434560922,14.90999984741211,16442.19921875,5199.06005859375,-0.6619997024536133,,70060.609375,226.3069610595703,30.771381378173828,63.91637420654297,4.576000213623047,85.0199966430664,2354.800048828125,,5.9959760188324775,1.0946061289664772,,0,0.8287493762523196,0,1,0,0,0,4,2,3
2024-04-12,213.412304242452,-1.7495826409839377,17.309999465942383,16175.08984375,5123.41015625,-0.7309999465942383,,67195.8671875,219.70620727539065,29.974454879760746,62.7580680847168,4.499000072479248,85.66000366210938,2356.199951171875,,5.934142367988276,1.0801648874427676,,0,0.8239121207711626,0,1,0,0,0,4,2,4
2024-04-15,207.84100087483725,-2.6105820783816402,19.229999542236328,15885.01953125,5061.81982421875,-0.6100001335144043,,63426.2109375,216.4008636474609,29.39668083190918,61.25027847290039,4.627999782562256,85.41000366210938,2365.800048828125,,5.701508164305343,1.0845043410235615,,0,0.8320669322565873,0,1,0,0,0,4,2,0
2024-04-16,209.06852197647095,0.5906058460394492,18.399999618530277,15865.25,5051.41015625,-0.5739998817443848,,63811.86328125,218.19293212890625,29.29706382751465,61.1604118347168,4.658999919891357,85.36000061035156,2390.800048828125,,5.394021850959567,1.0921846523662793,,0,0.83486859648042,0,1,0,0,0,4,2,1
2024-04-17,206.61642742156982,-1.1728664514962683,18.209999084472656,15683.3701171875,5022.2099609375,-0.6549997329711914,,61276.69140625,211.46275329589844,28.96833229064941,60.53133010864258,4.585000038146973,82.69000244140625,2371.699951171875,,5.423394129681279,1.0739863158883436,,0,0.826795638654326,0,1,0,0,0,4,2,2
2024-04-18,205.6632979710897,-0.46130380937011717,18.0,15601.5,5011.1201171875,-0.5960001945495605,,63512.75390625,207.7093963623047,29.12771797180176,60.39153671264648,4.646999835968018,82.7300033569336,2382.300048828125,,5.332777659098308,1.067105185694326,,0,0.8316418168615713,0,1,0,0,0,4,2,3
2024-04-19,200.762357711792,-2.3829921564258005,18.709999084472656,15282.009765625,4967.22998046875,-0.630000114440918,,63843.5703125,198.3309631347656,28.539981842041016,59.942195892333984,4.614999771118164,83.13999938964844,2398.39990234375,,5.2960984065533685,1.040357353907906,,0,0.830186711524442,0,1,0,0,0,4,2,4
2024-04-22,203.10698795318604,1.1678634720757364,16.940000534057617,15451.3095703125,5010.60009765625,-0.6219997406005859,,66837.6796875,202.1241455078125,28.998218536376957,60.651161193847656,4.623000144958496,82.8499984741211,2332.199951171875,,5.285714173119919,1.0508666963580648,,0,0.8361825553515637,0,1,0,0,0,4,2,0
2024-04-23,208.3684662183126,2.5904959342606615,15.6899995803833,15696.6396484375,5070.5498046875,-0.6469998359680176,,66407.2734375,206.883056640625,29.526182174682617,61.939266204833984,4.5980000495910645,83.36000061035156,2327.699951171875,,5.249203493499363,1.059894575640766,,0,0.8392923654683319,0,1,0,0,0,4,2,1
2024-04-24,208.72927649815878,0.17315973304143917,15.970000267028809,15712.75,5071.6298828125,-0.6030001640319824,,64276.8984375,207.1219787597656,29.446489334106445,61.9692268371582,4.651999950408936,82.80999755859375,2324.5,,5.235441403402497,1.0562960404771389,,0,0.8434005155371532,0,1,0,0,0,4,2,2
2024-04-25,203.50605487823486,-2.502390516344266,15.369999885559082,15611.759765625,5048.419921875,-0.5390000343322754,,64481.70703125,211.2636260986328,29.22733497619629,61.84939956665039,4.705999851226807,83.56999969482422,2329.800048828125,,5.370201791157981,1.079762382248046,,0,0.8475821731486403,0,1,0,0,0,4,2,3
2024-04-26,207.11343105634054,1.7726136847692864,15.029999732971191,15927.900390625,5099.9599609375,-0.5689997673034668,,63755.3203125,216.67962646484372,29.96449279785156,62.46849822998047,4.669000148773193,83.8499984741211,2334.800048828125,,5.293413105261979,1.0950849593505023,,0,0.8458131099255626,0,1,0,0,0,4,2,4
2024-04-29,206.07455627123514,-0.5015970136783676,14.670000076293944,15983.080078125,5116.169921875,-0.629000186920166,,63841.12109375,217.41636657714844,30.153764724731445,62.74808120727539,4.613999843597412,82.62999725341797,2345.39990234375,,5.3319700622976205,1.0940999256399615,,0,0.8412966980914175,0,1,0,0,0,4,2,0
2024-04-30,201.2202885945638,-2.3555880767163417,15.649999618530272,15657.8203125,5035.68994140625,-0.5590000152587891,,60636.85546875,213.14529418945312,29.7652587890625,61.52986907958984,4.685999870300293,81.93000030517578,2291.39990234375,,5.228115123910023,1.096761752605917,,0,0.8423610227094873,0,1,0,0,0,4,2,1
2024-05-01,201.57424346605936,0.1759041665071459,15.390000343322754,15605.48046875,5018.39013671875,-0.6550002098083496,,58254.01171875,206.93283081054688,29.705490112304688,61.18038177490234,4.59499979019165,79.0,2299.89990234375,,5.32358664570938,1.0758123001427111,,0,0.8406049681012998,0,1,0,0,0,5,2,2
2024-05-02,203.92196933428446,1.1646953637806323,14.68000030517578,15840.9599609375,5064.2001953125,-0.6669998168945312,,59123.43359375,211.09439086914065,30.28326416015625,61.13045120239258,4.571000099182129,78.94999694824219,2299.199951171875,,5.353541873577609,1.0818539473765498,,0,0.8421697324773808,0,1,0,0,0,5,2,3
2024-05-03,206.85896484057108,1.4402545816297296,13.489999771118164,16156.330078125,5127.7900390625,-0.7350001335144043,,62889.8359375,216.76922607421875,30.801267623901367,60.66114044189453,4.5,78.11000061035156,2299.0,,5.527798440328901,1.0808261797195535,,0,0.8372088857785966,0,1,0,0,0,5,2,4
2024-05-06,210.1779432296753,1.6044643710086293,13.489999771118164,16349.25,5180.740234375,-0.750999927520752,,63161.94921875,221.68743896484372,31.25950050354004,61.54983901977539,4.488999843597412,78.4800033569336,2321.60009765625,,5.445515220967545,1.0925115419191902,,0,0.8349339633667379,0,1,0,0,0,5,2,0
2024-05-07,208.27922177314758,-0.9033875902253241,13.229999542236328,16332.5595703125,5187.7001953125,-0.7800002098083496,,62334.81640625,219.7559967041016,31.27942276000977,61.479942321777344,4.4629998207092285,78.37999725341797,2315.199951171875,,5.634165041167303,1.0865454873020592,,0,0.8299805876859974,0,1,0,0,0,5,2,1
2024-05-08,207.662956794103,-0.2958840415275832,13.0,16302.759765625,5187.669921875,-0.7529997825622559,,61187.94140625,220.42303466796875,31.080190658569336,60.95071792602539,4.492000102996826,78.98999786376953,2313.60009765625,,5.730769230769231,1.0867575264289604,,0,0.8330943434413157,0,1,0,0,0,5,2,2
2024-05-09,207.70813647905985,0.021756256221294734,12.6899995803833,16346.259765625,5214.080078125,-0.7909998893737793,,63049.9609375,219.00930786132807,31.219654083251957,60.88082504272461,4.448999881744385,79.26000213623047,2332.10009765625,,5.813238698376551,1.0801038068012327,,0,0.8292653750065013,0,1,0,0,0,5,2,3
2024-05-10,208.29386488596597,0.28199588944133325,12.550000190734863,16340.8701171875,5222.68017578125,-0.7389998435974121,,60792.77734375,222.3146514892578,31.14992332458496,61.31019592285156,4.504000186920166,78.26000213623047,2367.300048828125,,5.8374502807032025,1.0923510230172797,,0,0.8326587632502046,0,1,0,0,0,5,2,4
2024-05-13,208.55942821502686,0.12749455160683265,13.600000381469728,16388.240234375,5221.419921875,-0.7589998245239258,,62901.44921875,222.2748260498047,31.199731826782227,61.49991226196289,4.480999946594238,79.12000274658203,2336.10009765625,,5.7022059468043285,1.087025365810414,,0,0.8303230584331819,0,1,0,0,0,5,2,0
2024-05-14,209.05318554242453,0.23674658663170867,13.420000076293944,16511.1796875,5246.68017578125,-0.7899999618530273,,61552.7890625,226.07797241210935,31.36907768249512,62.0091667175293,4.445000171661377,78.0199966430664,2353.39990234375,,5.78614017022589,1.0959129840602635,,0,0.826951042778601,0,1,0,0,0,5,2,1
2024-05-15,214.78855482737222,2.743497675037232,12.449999809265137,16742.390625,5308.14990234375,-0.8839998245239258,,66267.4921875,232.8678741455078,31.827312469482425,63.01769256591797,4.355999946594238,78.62999725341797,2388.699951171875,,6.129317166880981,1.103975082554555,,0,0.8205852607461831,0,1,0,0,0,5,2,2
2024-05-16,213.87234242757162,-0.42656481418992254,12.420000076293944,16698.3203125,5297.10009765625,-0.8660001754760742,,65231.58203125,231.1753845214844,31.63804244995117,62.987735748291016,4.376999855041504,79.2300033569336,2380.0,,6.259259048810464,1.099771636910891,,0,0.8194788693392878,0,1,0,0,0,5,2,3
2024-05-17,214.77807490030924,0.42349209928551623,11.989999771118164,16685.970703125,5303.27001953125,-0.8199996948242188,,67051.875,229.23399353027344,31.478654861450195,62.87789535522461,4.420000076293945,80.05999755859375,2412.199951171875,,6.541284553991409,1.092955512077484,,0,0.8251451282105551,0,1,0,0,0,5,2,4
2024-05-20,215.8765103816986,0.511428125007285,12.149999618530272,16794.869140625,5308.1298828125,-0.8029999732971191,,71448.1953125,233.9630279541016,31.79742813110352,63.10755920410156,4.436999797821045,79.80000305175781,2433.89990234375,,6.539094604338175,1.1025422466793764,,0,0.8280183980621189,0,1,0,0,0,5,2,0
2024-05-21,215.17742355664572,-0.323836448818271,11.859999656677246,16832.619140625,5321.41015625,-0.8259997367858887,,70136.53125,233.6344757080078,31.44877052307129,62.66819763183594,4.414000034332275,79.26000213623047,2421.699951171875,,6.544688448020446,1.099198810480914,,0,0.8231301619764064,0,1,0,0,0,5,2,1
2024-05-22,214.5743591785431,-0.2802637786690765,12.289999961853027,16801.5390625,5307.009765625,-0.810999870300293,,69122.3359375,235.54600524902344,31.09015274047852,62.57833099365234,4.434000015258789,77.56999969482422,2389.199951171875,,6.506102468076548,1.105719725431404,,0,0.8203339318928967,0,1,0,0,0,5,2,2
2024-05-23,212.2985419432322,-1.0606193787661367,12.770000457763672,16736.029296875,5267.83984375,-0.7699999809265137,,67929.5625,238.7617645263672,31.1299991607666,62.02914047241211,4.474999904632568,76.87000274658203,2335.0,,6.626468262586186,1.130007194930921,,0,0.8227544049147044,0,1,0,0,0,5,2,3
2024-05-24,212.465372244517,0.07858287662163566,11.93000030517578,16920.7890625,5304.72021484375,-0.7779998779296875,,68526.1015625,243.18215942382807,31.40892601013184,62.5683479309082,4.4670000076293945,77.72000122070312,2332.5,,6.629504971896585,1.1413006364339988,,0,0.8232065312999329,0,1,0,0,0,5,2,4
2024-05-28,211.43390202522278,-0.4854768607221116,12.920000076293944,17019.880859375,5306.0400390625,-0.7060003280639648,,68296.21875,248.7275848388672,31.42884635925293,61.6097526550293,4.541999816894531,79.83000183105469,2355.199951171875,,6.3188853643619,1.1624107981205591,,0,0.8318209227964567,0,1,0,0,0,5,2,1
2024-05-29,210.85751295089722,-0.27260958096341215,14.279999732971191,16920.580078125,5266.9501953125,-0.625999927520752,,67578.09375,244.56602478027344,30.93076705932617,61.23031234741211,4.624000072479248,79.2300033569336,2340.300048828125,,5.867647232658137,1.1502542017822903,,0,0.8394884422734762,0,1,0,0,0,5,2,2
2024-05-30,198.30017439524332,-5.955366911008831,14.470000267028809,16737.080078125,5235.47998046875,-0.694000244140625,,68364.9921875,241.20095825195312,30.621957778930664,59.62266159057617,4.553999900817871,77.91000366210938,2342.89990234375,,5.766413331140827,1.1609190058779095,,0,0.8348195070568676,0,1,0,0,0,5,2,3
2024-05-31,196.573344151179,-0.8708163012617898,12.920000076293944,16735.01953125,5277.509765625,-0.7309999465942383,,67491.4140625,239.41883850097656,30.66180419921875,59.70254898071289,4.513999938964844,76.98999786376953,2322.89990234375,,6.058049240005722,1.1505320198127975,,0,0.8321020892961467,0,1,0,0,0,5,2,4
2024-06-03,196.8511692682902,0.14133407472456394,13.109999656677246,16828.669921875,5283.39990234375,-0.8410000801086426,,68804.78125,242.40560913085935,31.0004997253418,59.422950744628906,4.401999950408936,74.22000122070312,2346.60009765625,,6.009916321805368,1.1619547394602796,,0,0.8213962784606017,0,1,0,0,0,6,2,0
2024-06-04,197.3695498307546,0.26333628821777477,13.15999984741211,16857.05078125,5291.33984375,-0.9039998054504396,,70567.765625,241.5294952392578,31.010459899902344,59.29314804077149,4.335999965667725,73.25,2325.5,,5.90045611141467,1.1553423044765574,,0,0.8114903654375871,0,1,0,0,0,6,2,1
2024-06-05,203.30001529057822,3.0047519817058888,12.630000114440918,17187.900390625,5354.02978515625,-0.9509997367858888,,71082.8203125,253.28738403320312,31.51850128173828,60.57127380371094,4.289000034332275,74.06999969482422,2354.10009765625,,5.957244432463738,1.1852565409795517,,0,0.8081955175627964,0,1,0,0,0,6,2,2
2024-06-06,203.88139375050864,0.28597069168905254,12.579999923706056,17173.119140625,5352.9599609375,-0.9519996643066406,,70757.1640625,251.29620361328125,31.34915351867676,60.55130386352539,4.281000137329102,75.55000305175781,2370.300048828125,,6.193164080652647,1.1798749338651109,,0,0.8080468647355655,0,1,0,0,0,6,2,3
2024-06-07,204.52456013361612,0.31546104883632964,12.220000267028809,17133.130859375,5346.990234375,-0.8080000877380371,,69342.5859375,251.0970916748047,30.94072914123535,60.57127380371094,4.429999828338623,75.52999877929688,2305.199951171875,,6.2725040794549605,1.176205886469132,,0,0.8210123127588395,0,1,0,0,0,6,2,4
2024-06-10,206.54902482032776,0.9898394038295732,12.739999771118164,17192.529296875,5360.7900390625,-0.7639999389648438,,69512.28125,254.73097229003903,31.16984748840332,61.43001556396485,4.468999862670898,77.73999786376953,2307.699951171875,,6.198587334336513,1.1901918752781817,,0,0.8272750960501155,0,1,0,0,0,6,2,0
2024-06-11,208.38910142580667,0.8908667601212672,12.850000381469728,17343.55078125,5375.31982421875,-0.8410000801086426,,67332.03125,254.35264587402344,31.010459899902344,61.61973571777344,4.40399980545044,77.9000015258789,2307.5,,6.22178946107532,1.1667252038465716,,0,0.8198705851679919,0,1,0,0,0,6,2,1
2024-06-12,210.90041573842367,1.2051082784245937,12.039999961853027,17608.439453125,5421.02978515625,-0.9479999542236328,,68241.1875,261.9290771484375,31.697811126708984,62.37862777709961,4.295000076293945,78.5,2336.0,,6.445182617938978,1.1754780121694937,,0,0.817030034592504,0,1,0,0,0,6,2,2
2024-06-13,208.83185982704163,-0.9808211634573794,11.9399995803833,17667.560546875,5433.740234375,-1.001999855041504,,66756.3984375,266.0308837890625,31.498580932617188,62.57833099365234,4.23799991607666,78.62000274658203,2300.199951171875,,6.549413709923413,1.184516589625462,,0,0.8050901452319478,0,1,0,0,0,6,2,3
2024-06-14,213.20970821380615,2.096350810834302,12.65999984741211,17688.880859375,5431.60009765625,-1.0269999504089355,,66011.09375,266.7079162597656,31.27942276000977,62.87789535522461,4.2129998207092285,78.44999694824219,2331.39990234375,,6.612954362540275,1.183097575292218,,0,0.7952753338874419,0,1,0,0,0,6,2,4
2024-06-17,213.57854239145914,0.17299126796004316,12.75,17857.01953125,5473.22998046875,-0.9640002250671388,,66490.296875,271.27764892578125,31.329233169555664,63.46703338623047,4.27899980545044,80.33000183105469,2312.39990234375,,6.536470301011029,1.1854054943194596,,0,0.8037723933901975,0,1,0,0,0,6,2,0
2024-06-18,212.8355425198873,-0.34788132892583645,12.300000190734863,17862.23046875,5487.02978515625,-1.0180001258850098,,65140.74609375,275.53875732421875,31.5085391998291,63.17745590209961,4.2170000076293945,81.56999969482422,2330.39990234375,,6.555284227894043,1.2025164952463605,,0,0.7989435518025073,0,1,0,0,0,6,2,1
2024-06-20,213.21558101971945,0.17855969700015795,13.279999732971191,17721.58984375,5473.169921875,-0.9709997177124025,,64828.65625,267.7333679199219,30.94072914123535,62.68817138671875,4.254000186920166,82.16999816894531,2353.800048828125,,6.45481949881972,1.1817291639123455,,0,0.8037807617140359,0,1,0,0,0,6,2,3
2024-06-21,214.7999323209127,0.7430748229636741,13.199999809265137,17689.359375,5464.6201171875,-0.9580001831054688,,64096.19921875,263.7211608886719,30.641881942749023,62.74808120727539,4.256999969482422,80.7300033569336,2316.39990234375,,6.311363542605364,1.16605846852271,,0,0.8047163881337676,0,1,0,0,0,6,2,4
2024-06-24,213.4735365708669,-0.6175028714925923,13.329999923706056,17496.8203125,5447.8701171875,-0.9619998931884766,,60277.4140625,254.65133666992188,30.343032836914062,62.55836486816406,4.248000144958496,81.62999725341797,2330.0,,6.361590662948887,1.1542540043110847,,0,0.8006467371240674,0,1,0,0,0,6,2,0
2024-06-25,215.878612836202,1.1266390691647477,12.84000015258789,17717.650390625,5469.2998046875,-0.9850001335144044,,61804.640625,260.6148986816406,30.711612701416016,62.7580680847168,4.23799991607666,80.83000183105469,2316.60009765625,,6.454049981446429,1.1600061533174428,,0,0.80032461229555,0,1,0,0,0,6,2,1
2024-06-26,216.7005376815796,0.38073472614039705,12.550000190734863,17805.16015625,5477.89990234375,-0.9140000343322754,,60811.27734375,259.7586975097656,30.68172836303711,62.61827850341797,4.315999984741211,80.9000015258789,2299.199951171875,,6.490039498833895,1.1575238609672327,,0,0.8101405670242976,0,1,0,0,0,6,2,2
2024-06-27,221.18821263313293,2.0709108521675956,12.239999771118164,17858.6796875,5482.8701171875,-0.934999942779541,,61604.80078125,257.7177124023437,30.70467185974121,64.21260070800781,4.288000106811523,81.73999786376953,2324.5,,6.495098160670751,1.1478707884965456,,0,0.807875504018071,0,1,0,0,0,6,2,3
2024-06-28,221.47657823562622,0.13037114367915326,12.4399995803833,17732.599609375,5460.47998046875,-0.869999885559082,,60320.13671875,259.54962158203125,30.77450180053711,64.6621322631836,4.3429999351501465,81.54000091552734,2327.699951171875,,6.389068009476947,1.156643307380132,,0,0.8211691679688475,0,1,0,0,0,6,2,4
2024-07-01,223.95683232943216,1.1198719582741656,12.220000267028809,17879.30078125,5475.08984375,-0.7389998435974121,,62851.98046875,259.8582763671875,30.64481735229492,64.75203704833984,4.479000091552734,83.37999725341797,2327.60009765625,,6.223404369061338,1.149331396327811,,0,0.8354272220924137,0,1,0,0,0,7,3,0
2024-07-02,225.11625425020853,0.5176988389757664,12.029999732971191,18028.759765625,5509.009765625,-0.7920002937316895,,62029.015625,262.4667053222656,30.714649200439453,65.06171417236328,4.435999870300293,82.80999755859375,2323.0,,6.405652474570864,1.1550912333764003,,0,0.831242210582977,0,1,0,0,0,7,3,1
2024-07-03,225.80968793233237,0.30803359110316286,12.09000015258789,18188.30078125,5537.02001953125,-0.875,,60173.921875,268.4302673339844,31.013914108276367,65.40135955810547,4.355000019073486,83.87999725341797,2359.800048828125,,6.457402705500642,1.165613594385711,,0,0.8233463938470469,0,1,0,0,0,7,3,2
2024-07-05,230.17028482755026,1.9310938052067295,12.479999542236328,18352.759765625,5567.18994140625,-0.9530000686645508,,56662.375,268.5298156738281,31.13361930847168,65.53121948242188,4.271999835968018,83.16000366210938,2388.5,,6.314103040234359,1.1624908461880838,,0,0.8190187417771773,0,1,0,0,0,7,3,4
2024-07-08,227.7184592882792,-1.0652224465499627,12.369999885559082,18403.740234375,5572.85009765625,-0.9489998817443848,,56705.09765625,273.0,31.283252716064453,65.21155548095703,4.269000053405762,82.33000183105469,2355.199951171875,,6.3532738128508575,1.1738283140096868,,0,0.8170417527014628,0,1,0,0,0,7,3,0
2024-07-09,224.43003956476846,-1.4440725331571702,12.510000228881836,18429.2890625,5576.97998046875,-0.9249997138977052,,58009.2265625,273.59735107421875,31.273277282714844,64.58221435546875,4.300000190734863,81.41000366210938,2360.10009765625,,6.281374931523746,1.1773508916144309,,0,0.8197147576636126,0,1,0,0,0,7,3,1
2024-07-10,224.85479561487833,0.18925989182803082,12.850000381469728,18647.44921875,5633.91015625,-0.9449996948242188,,57742.49609375,280.0288391113281,31.612445831298828,64.64215087890625,4.28000020980835,82.0999984741211,2372.199951171875,,6.4910506759509765,1.1877892579327554,,0,0.8190512794367184,0,1,0,0,0,7,3,2
2024-07-11,222.1503782272339,-1.2027394747125886,12.920000076293944,18283.41015625,5584.5400390625,-1.005000114440918,,57344.9140625,269.8240661621094,31.592493057250977,64.79199981689453,4.192999839782715,82.62000274658203,2415.0,,6.537925752468961,1.1738907671293406,,0,0.8141013756311248,0,1,0,0,0,7,3,3
2024-07-12,223.33037535349527,0.5311704331443456,12.460000038146973,18398.44921875,5615.35009765625,-1.0089998245239258,,57899.46484375,273.23895263671875,32.13117218017578,65.34141540527344,4.189000129699707,82.20999908447266,2414.0,,6.54975925846694,1.17822254807723,,0,0.8127196727517908,0,1,0,0,0,7,3,4
2024-07-15,224.44658215840658,0.49980071145474536,13.119999885559082,18472.5703125,5631.22021484375,-0.9639997482299804,,64870.15234375,272.6216735839844,31.95161247253418,65.96076965332031,4.229000091552734,81.91000366210938,2422.89990234375,,6.391768394956662,1.1734528320016624,,0,0.8222773534926676,0,1,0,0,0,7,3,0
2024-07-16,223.98404709498087,-0.20607801597053443,13.1899995803833,18509.33984375,5667.2001953125,-1.0260000228881836,,65097.1484375,272.502197265625,32.151123046875,66.40030670166016,4.166999816894531,80.76000213623047,2462.39990234375,,6.24715725150041,1.1768577134420282,,0,0.8139574820807198,0,1,0,0,0,7,3,1
2024-07-17,217.39038880666098,-2.9438071031566926,14.479999542236328,17996.919921875,5588.27001953125,-1.049000263214111,,64118.79296875,253.0982208251953,31.34310531616211,65.06171417236328,4.145999908447266,82.8499984741211,2454.800048828125,,6.096685191307865,1.137294456028539,,0,0.8128492201940123,0,1,0,0,0,7,3,2
2024-07-18,214.84337345759073,-1.1716319948879894,15.93000030517578,17871.220703125,5544.58984375,-1.0039997100830078,,63974.06640625,254.41238403320312,30.73459815979004,64.17264556884766,4.189000129699707,82.81999969482422,2451.800048828125,,5.945385892660695,1.1430977461671514,,0,0.8174348036662025,0,1,0,0,0,7,3,3
2024-07-19,213.25947268803915,-0.7372351048398618,16.520000457763672,17726.939453125,5505.0,-0.9539999961853028,,66710.15625,247.0450439453125,30.77450180053711,63.5832633972168,4.238999843597412,80.12999725341797,2395.5,,5.927965955906073,1.1276352952516906,,0,0.821640975904587,0,1,0,0,0,7,3,4
2024-07-22,213.89919344584146,0.2999729623912595,14.90999984741211,18007.5703125,5564.41015625,-0.929999828338623,,67585.25,256.582763671875,31.163545608520508,63.65319061279297,4.260000228881836,79.77999877929688,2392.0,,6.281690450745759,1.1440794085467292,,0,0.827099797314767,0,1,0,0,0,7,3,0
2024-07-23,215.14691400527954,0.5833217691650683,14.720000267028809,17997.349609375,5555.740234375,-0.9340000152587892,,65927.671875,253.7353973388672,31.043840408325195,64.29251861572266,4.238999843597412,76.95999908447266,2404.60009765625,,6.012907644742588,1.1359047705833178,,0,0.8283677716529276,0,1,0,0,0,7,3,1
2024-07-24,206.43515507380167,-4.049213985595024,18.040000915527344,17342.41015625,5427.1298828125,-0.884000301361084,,65372.1328125,239.9166412353516,30.136066436767575,62.43446731567383,4.285999774932861,77.58999633789062,2413.300048828125,,5.882483224002649,1.1204105318116977,,0,0.8347445672742286,0,1,0,0,0,7,3,2
2024-07-25,210.04735056559244,1.7497966809477683,18.459999084472656,17181.720703125,5399.22021484375,-0.9039998054504396,,65777.2265625,235.51614379882807,29.737045288085938,62.88399887084961,4.25600004196167,78.27999877929688,2351.89990234375,,5.654387997300368,1.111756445395615,,0,0.8280659842649353,0,1,0,0,0,7,3,3
2024-07-26,211.93853092193604,0.9003590624929281,16.389999389648438,17357.880859375,5459.10009765625,-0.9550004005432128,,67912.0625,239.2495880126953,30.31562614440918,63.25360870361328,4.199999809265137,77.16000366210938,2380.0,,5.772422460863858,1.1152291049523564,,0,0.8242862777740492,0,1,0,0,0,7,3,4
2024-07-29,210.34393699963888,-0.7523850973962354,16.600000381469727,17370.19921875,5463.5400390625,-0.9689998626708984,,66819.9140625,237.54714965820312,30.09616470336914,63.12374496459961,4.177999973297119,75.80999755859375,2377.300048828125,,5.633132529359093,1.1122302395734287,,0,0.8191449020676164,0,1,0,0,0,7,3,0
2024-07-30,207.85804096857706,-1.1818244283723245,17.690000534057617,17147.419921875,5436.43994140625,-0.9920001029968262,,66201.015625,228.4574279785156,29.70711898803711,63.19366836547852,4.14300012588501,74.7300033569336,2405.0,,5.651215274314786,1.097239478848502,,0,0.8164199470116157,0,1,0,0,0,7,3,1
2024-07-31,212.00453758239746,1.9948694765420383,16.360000610351562,17599.400390625,5522.2998046875,-1.0260000228881836,,64619.25,245.90013122558597,30.72462272644043,64.25255584716797,4.109000205993652,77.91000366210938,2426.5,,5.761002230058881,1.133028076688385,,0,0.8110446760403957,0,1,0,0,0,7,3,2
2024-08-01,208.96165402730307,-1.435291711108655,18.59000015258789,17194.150390625,5446.68017578125,-1.1389997005462646,,65357.5,229.9906311035156,29.387901306152344,62.10481262207031,3.9760000705718994,76.30999755859375,2435.0,,5.980634717192219,1.1007749560224342,,0,0.8023495975807989,0,1,0,0,0,8,3,3
2024-08-02,203.34879867235819,-2.686069547579051,23.38999938964844,16776.16015625,5346.56005859375,-1.2380001544952393,,61415.06640625,217.4661407470703,28.53000831604004,61.255706787109375,3.7920000553131104,73.5199966430664,2425.699951171875,,5.849080852013227,1.0709287572198412,,1,0.7755074803929379,0,1,0,0,0,8,3,4
2024-08-05,197.89491828282675,-2.6820322643355765,38.56999969482422,16200.080078125,5186.330078125,-1.2749998569488523,,53991.45703125,212.3687286376953,27.61225891113281,59.89713287353516,3.785000085830689,72.94000244140625,2401.699951171875,,4.49364813833475,1.0818673342969074,,1,0.7666603762566533,0,1,0,0,0,8,3,0
